id_cancelamento,id_usuario,motivo,data_cancelamento
5844,104,Não usa mais,2024-01-31
5845,886,Não usa mais,2022-12-14
5846,174,Problemas técnicos,2024-09-22
5847,752,Não usa mais,2023-01-30
5848,252,Pouco conteúdo,2023-09-20
5849,964,Problemas técnicos,2022-09-16
5850,426,Pouco conteúdo,2024-11-11
5851,834,Muito caro,2023-11-16
5852,917,Não usa mais,2023-01-08
5853,334,Problemas técnicos,2025-06-09
5854,904,Não usa mais,2023-02-13
5855,383,Muito caro,2023-07-05
5856,314,Pouco conteúdo,2023-08-03
5857,884,Pouco conteúdo,2023-01-29
5858,160,Não usa mais,2022-06-22
5859,259,Muito caro,2023-01-10
5860,283,Não usa mais,2023-10-08
5861,615,Pouco conteúdo,2024-08-17
5862,971,Pouco conteúdo,2024-02-28
5863,710,Problemas técnicos,2023-10-14
5864,265,Muito caro,2025-04-09
5865,234,Problemas técnicos,2024-06-15
5866,306,Muito caro,2023-05-03
5867,809,Não usa mais,2024-06-20
5868,255,Problemas técnicos,2023-11-09
5869,539,Muito caro,2023-07-23
5870,654,Não usa mais,2024-11-17
5871,686,Pouco conteúdo,2025-05-24
5872,978,Problemas técnicos,2022-12-09
5873,529,Pouco conteúdo,2024-02-21
5874,610,Muito caro,2025-01-13
5875,703,Pouco conteúdo,2023-11-23
5876,272,Não usa mais,2023-08-30
5877,323,Muito caro,2024-11-24
5878,84,Não usa mais,2022-12-28
5879,656,Problemas técnicos,2023-10-12
5880,890,Não usa mais,2023-11-12
5881,414,Não usa mais,2023-12-26
5882,206,Pouco conteúdo,2023-08-04
5883,928,Muito caro,2024-12-27
5884,273,Muito caro,2023-11-01
5885,844,Pouco conteúdo,2024-03-29
5886,276,Não usa mais,2022-07-09
5887,92,Muito caro,2022-08-12
5888,176,Muito caro,2024-03-30
5889,226,Pouco conteúdo,2024-11-02
5890,130,Pouco conteúdo,2025-02-10
5891,526,Pouco conteúdo,2025-01-12
5892,998,Pouco conteúdo,2025-03-22
5893,119,Muito caro,2024-04-27
5894,312,Muito caro,2022-11-29
5895,964,Pouco conteúdo,2023-08-14
5896,687,Muito caro,2022-08-21
5897,563,Pouco conteúdo,2022-11-03
5898,9,Muito caro,2025-01-09
5899,880,Pouco conteúdo,2024-04-04
5900,725,Muito caro,2025-01-13
5901,829,Problemas técnicos,2024-03-28
5902,568,Não usa mais,2023-02-25
5903,628,Não usa mais,2024-03-11
5904,822,Muito caro,2025-06-11
5905,494,Pouco conteúdo,2022-06-16
5906,921,Muito caro,2024-01-19
5907,789,Não usa mais,2024-06-02
5908,971,Não usa mais,2023-10-28
5909,236,Muito caro,2023-05-04
5910,863,Pouco conteúdo,2025-03-18
5911,231,Muito caro,2024-11-16
5912,230,Não usa mais,2024-07-01
5913,967,Muito caro,2022-08-05
5914,337,Não usa mais,2023-10-14
5915,1,Pouco conteúdo,2024-05-23
5916,960,Pouco conteúdo,2022-12-04
5917,595,Muito caro,2023-04-03
5918,641,Não usa mais,2023-12-23
5919,339,Problemas técnicos,2025-05-16
5920,139,Problemas técnicos,2023-10-09
5921,752,Problemas técnicos,2025-04-09
5922,294,Muito caro,2025-02-26
5923,735,Problemas técnicos,2023-11-10
5924,326,Muito caro,2024-06-06
5925,137,Pouco conteúdo,2024-01-17
5926,215,Não usa mais,2024-03-02
5927,180,Pouco conteúdo,2024-03-11
5928,883,Muito caro,2023-11-19
5929,27,Não usa mais,2023-06-05
5930,379,Não usa mais,2024-05-02
5931,714,Não usa mais,2023-12-04
5932,591,Não usa mais,2023-09-15
5933,42,Muito caro,2023-05-20
5934,988,Problemas técnicos,2024-10-14
5935,14,Não usa mais,2024-09-06
5936,486,Não usa mais,2024-11-17
5937,235,Não usa mais,2022-10-04
5938,283,Problemas técnicos,2024-03-21
5939,624,Pouco conteúdo,2023-07-18
5940,106,Pouco conteúdo,2025-03-05
5941,820,Muito caro,2024-08-26
5942,287,Não usa mais,2023-11-28
5943,494,Não usa mais,2024-09-01
5944,704,Muito caro,2023-03-12
5945,883,Pouco conteúdo,2023-09-01
5946,937,Pouco conteúdo,2024-12-15
5947,495,Pouco conteúdo,2022-11-07
5948,834,Problemas técnicos,2025-01-11
5949,824,Muito caro,2024-04-28
5950,923,Não usa mais,2023-07-13
5951,94,Muito caro,2023-06-08
5952,171,Pouco conteúdo,2023-07-19
5953,553,Não usa mais,2023-12-25
5954,102,Muito caro,2025-02-18
5955,9,Não usa mais,2022-07-03
5956,923,Problemas técnicos,2025-02-03
5957,556,Muito caro,2023-11-22
5958,515,Não usa mais,2023-01-26
5959,346,Problemas técnicos,2023-03-15
5960,144,Não usa mais,2023-09-05
5961,343,Muito caro,2025-01-19
5962,491,Não usa mais,2025-01-22
5963,224,Problemas técnicos,2022-07-29
5964,378,Não usa mais,2024-09-06
5965,176,Pouco conteúdo,2024-06-13
5966,437,Muito caro,2023-01-21
5967,827,Problemas técnicos,2023-10-07
5968,711,Muito caro,2023-06-06
5969,828,Muito caro,2022-06-23
5970,859,Não usa mais,2022-06-21
5971,659,Pouco conteúdo,2022-12-08
5972,115,Problemas técnicos,2024-09-18
5973,178,Não usa mais,2023-01-03
5974,912,Não usa mais,2022-12-11
5975,424,Problemas técnicos,2023-03-06
5976,521,Pouco conteúdo,2023-07-12
5977,498,Muito caro,2025-04-07
5978,916,Pouco conteúdo,2023-12-25
5979,685,Muito caro,2023-06-18
5980,568,Pouco conteúdo,2023-12-22
5981,151,Não usa mais,2022-09-10
5982,206,Problemas técnicos,2024-12-23
5983,434,Muito caro,2024-12-01
5984,758,Pouco conteúdo,2024-01-13
5985,237,Muito caro,2024-05-24
5986,480,Problemas técnicos,2023-01-09
5987,614,Não usa mais,2022-08-06
5988,915,Não usa mais,2024-02-17
5989,833,Muito caro,2023-06-15
5990,284,Problemas técnicos,2022-10-27
5991,889,Muito caro,2024-07-26
5992,941,Pouco conteúdo,2023-10-28
5993,205,Pouco conteúdo,2023-05-16
5994,53,Pouco conteúdo,2024-04-25
5995,652,Não usa mais,2022-11-12
5996,359,Não usa mais,2023-07-01
5997,742,Muito caro,2023-02-01
5998,29,Não usa mais,2023-08-17
5999,547,Pouco conteúdo,2025-04-23
6000,577,Pouco conteúdo,2023-04-09
6001,787,Pouco conteúdo,2024-03-19
6002,831,Pouco conteúdo,2023-07-27
6003,414,Muito caro,2022-07-31
6004,559,Pouco conteúdo,2023-01-15
6005,601,Pouco conteúdo,2024-09-25
6006,780,Pouco conteúdo,2023-08-25
6007,849,Problemas técnicos,2025-01-15
6008,59,Pouco conteúdo,2022-07-29
6009,12,Não usa mais,2023-12-24
6010,430,Problemas técnicos,2024-03-17
6011,485,Pouco conteúdo,2023-11-01
6012,664,Muito caro,2024-04-25
6013,196,Muito caro,2024-12-11
6014,819,Muito caro,2024-02-21
6015,12,Não usa mais,2024-06-05
6016,24,Problemas técnicos,2023-08-31
6017,943,Muito caro,2025-02-12
6018,598,Não usa mais,2023-06-12
6019,234,Muito caro,2022-12-19
6020,130,Muito caro,2023-05-17
6021,370,Não usa mais,2022-11-09
6022,68,Muito caro,2023-10-21
6023,741,Pouco conteúdo,2024-02-01
6024,745,Problemas técnicos,2022-12-12
6025,151,Não usa mais,2024-05-18
6026,465,Muito caro,2024-02-17
6027,843,Não usa mais,2025-04-03
6028,777,Muito caro,2025-03-13
6029,782,Muito caro,2023-04-11
6030,560,Não usa mais,2022-06-23
6031,726,Problemas técnicos,2024-07-03
6032,158,Pouco conteúdo,2023-12-19
6033,433,Muito caro,2024-10-10
6034,489,Muito caro,2025-05-16
6035,443,Pouco conteúdo,2023-05-13
6036,537,Pouco conteúdo,2024-07-11
6037,251,Não usa mais,2024-08-21
6038,846,Muito caro,2025-02-14
6039,872,Não usa mais,2022-08-10
6040,849,Pouco conteúdo,2023-02-13
6041,590,Pouco conteúdo,2022-06-15
6042,353,Problemas técnicos,2023-04-16
6043,582,Pouco conteúdo,2023-05-31
6044,556,Não usa mais,2024-11-11
6045,596,Não usa mais,2025-03-14
6046,687,Problemas técnicos,2025-05-28
6047,381,Pouco conteúdo,2024-10-26
6048,561,Não usa mais,2023-06-06
6049,860,Problemas técnicos,2025-01-09
6050,977,Muito caro,2024-10-06
6051,621,Muito caro,2022-12-31
6052,456,Pouco conteúdo,2023-01-11
6053,572,Muito caro,2024-04-14
6054,616,Não usa mais,2023-04-12
6055,450,Problemas técnicos,2022-09-06
6056,322,Muito caro,2024-01-06
6057,537,Muito caro,2024-03-04
6058,329,Pouco conteúdo,2023-11-15
6059,633,Não usa mais,2022-06-28
6060,318,Pouco conteúdo,2024-08-15
6061,769,Pouco conteúdo,2024-08-16
6062,344,Muito caro,2023-10-17
6063,718,Problemas técnicos,2024-09-04
6064,660,Muito caro,2025-05-17
6065,852,Pouco conteúdo,2024-08-01
6066,383,Pouco conteúdo,2022-08-20
6067,187,Problemas técnicos,2023-02-01
6068,275,Muito caro,2023-02-10
6069,636,Pouco conteúdo,2024-05-04
6070,326,Muito caro,2025-01-21
6071,238,Não usa mais,2022-11-25
6072,136,Não usa mais,2024-02-05
6073,76,Problemas técnicos,2025-03-11
6074,70,Muito caro,2023-11-19
6075,209,Não usa mais,2023-05-27
6076,548,Não usa mais,2025-06-09
6077,534,Pouco conteúdo,2022-06-17
6078,774,Não usa mais,2023-11-06
6079,157,Pouco conteúdo,2023-03-19
6080,925,Problemas técnicos,2022-10-28
6081,40,Problemas técnicos,2022-11-05
6082,744,Não usa mais,2022-10-08
6083,337,Não usa mais,2022-10-05
6084,848,Muito caro,2023-01-26
6085,421,Pouco conteúdo,2024-07-17
6086,926,Problemas técnicos,2025-05-05
6087,588,Problemas técnicos,2022-12-03
6088,733,Muito caro,2025-02-13
6089,950,Pouco conteúdo,2024-09-11
6090,40,Muito caro,2024-02-02
6091,963,Não usa mais,2024-09-30
6092,528,Problemas técnicos,2023-09-23
6093,825,Pouco conteúdo,2024-02-23
6094,438,Pouco conteúdo,2025-03-17
6095,905,Não usa mais,2023-10-24
6096,488,Pouco conteúdo,2022-11-12
6097,711,Muito caro,2024-03-19
6098,191,Não usa mais,2024-11-21
6099,442,Pouco conteúdo,2024-01-23
6100,31,Pouco conteúdo,2024-12-15
6101,321,Muito caro,2023-10-22
6102,103,Pouco conteúdo,2024-08-27
6103,908,Não usa mais,2022-12-10
6104,854,Não usa mais,2024-10-20
6105,652,Problemas técnicos,2022-09-23
6106,977,Problemas técnicos,2022-06-23
6107,659,Problemas técnicos,2025-04-24
6108,428,Não usa mais,2023-09-11
6109,323,Não usa mais,2024-02-28
6110,554,Muito caro,2022-10-14
6111,442,Não usa mais,2023-07-18
6112,741,Pouco conteúdo,2025-03-07
6113,507,Pouco conteúdo,2022-11-12
6114,557,Não usa mais,2024-11-24
6115,615,Problemas técnicos,2023-06-04
6116,443,Pouco conteúdo,2022-10-28
6117,693,Não usa mais,2025-06-02
6118,195,Problemas técnicos,2025-01-05
6119,721,Pouco conteúdo,2024-04-29
6120,257,Problemas técnicos,2023-09-17
6121,952,Problemas técnicos,2023-08-15
6122,858,Muito caro,2025-05-15
6123,233,Muito caro,2023-06-02
6124,8,Problemas técnicos,2024-08-28
6125,395,Pouco conteúdo,2025-05-11
6126,368,Problemas técnicos,2023-05-15
6127,805,Pouco conteúdo,2024-02-16
6128,755,Não usa mais,2023-05-19
6129,189,Pouco conteúdo,2023-05-17
6130,982,Problemas técnicos,2023-03-02
6131,350,Problemas técnicos,2024-02-15
6132,234,Não usa mais,2024-09-21
6133,677,Problemas técnicos,2023-01-28
6134,25,Muito caro,2025-02-23
6135,256,Pouco conteúdo,2024-07-31
6136,79,Não usa mais,2023-09-27
6137,524,Problemas técnicos,2022-08-14
6138,726,Problemas técnicos,2024-12-03
6139,540,Muito caro,2023-07-09
6140,756,Não usa mais,2024-08-18
6141,151,Muito caro,2025-02-26
6142,660,Muito caro,2023-11-07
6143,884,Muito caro,2024-08-18
6144,909,Muito caro,2024-01-23
6145,763,Problemas técnicos,2024-12-24
6146,535,Problemas técnicos,2023-12-03
6147,21,Não usa mais,2024-07-05
6148,178,Pouco conteúdo,2023-09-25
6149,62,Não usa mais,2025-05-25
6150,217,Pouco conteúdo,2024-10-08
6151,243,Muito caro,2024-11-27
6152,414,Não usa mais,2022-10-07
6153,725,Pouco conteúdo,2025-01-20
6154,292,Muito caro,2022-11-24
6155,113,Muito caro,2023-08-30
6156,28,Muito caro,2025-02-16
6157,953,Muito caro,2023-06-04
6158,667,Muito caro,2024-08-01
6159,798,Não usa mais,2023-11-04
6160,595,Não usa mais,2022-06-30
6161,194,Problemas técnicos,2022-11-08
6162,89,Não usa mais,2024-04-05
6163,311,Pouco conteúdo,2023-09-01
6164,987,Problemas técnicos,2022-08-07
6165,101,Pouco conteúdo,2024-10-20
6166,193,Muito caro,2024-11-15
6167,463,Muito caro,2022-06-20
6168,802,Pouco conteúdo,2025-04-26
6169,750,Não usa mais,2023-09-24
6170,596,Problemas técnicos,2025-01-11
6171,736,Pouco conteúdo,2025-06-08
6172,226,Pouco conteúdo,2023-04-07
6173,988,Não usa mais,2025-06-03
6174,335,Não usa mais,2025-01-20
6175,237,Não usa mais,2023-07-15
6176,493,Muito caro,2023-04-06
6177,658,Pouco conteúdo,2024-06-10
6178,932,Problemas técnicos,2022-11-24
6179,197,Pouco conteúdo,2025-01-31
6180,956,Não usa mais,2023-10-13
6181,966,Problemas técnicos,2024-11-22
6182,280,Não usa mais,2022-11-26
6183,375,Pouco conteúdo,2022-10-25
6184,810,Muito caro,2025-04-14
6185,313,Muito caro,2022-12-01
6186,66,Muito caro,2023-08-18
6187,618,Problemas técnicos,2023-03-13
6188,91,Não usa mais,2024-01-11
6189,621,Pouco conteúdo,2022-07-13
6190,336,Não usa mais,2023-01-18
6191,468,Muito caro,2024-10-30
6192,793,Não usa mais,2023-04-02
6193,686,Problemas técnicos,2023-09-16
6194,641,Problemas técnicos,2023-06-09
6195,725,Problemas técnicos,2025-04-28
6196,699,Problemas técnicos,2022-07-04
6197,775,Não usa mais,2024-11-18
6198,512,Problemas técnicos,2022-10-07
6199,326,Pouco conteúdo,2023-07-20
6200,383,Pouco conteúdo,2024-12-14
6201,707,Muito caro,2023-10-06
6202,260,Não usa mais,2023-12-17
6203,828,Problemas técnicos,2023-10-24
6204,890,Não usa mais,2024-07-11
6205,321,Não usa mais,2022-12-13
6206,416,Muito caro,2023-08-16
6207,758,Muito caro,2024-05-01
6208,533,Pouco conteúdo,2022-09-18
6209,569,Problemas técnicos,2023-12-16
6210,235,Pouco conteúdo,2022-12-29
6211,937,Pouco conteúdo,2023-09-04
6212,948,Muito caro,2023-09-06
6213,335,Não usa mais,2022-11-11
6214,873,Muito caro,2022-11-14
6215,850,Pouco conteúdo,2023-12-08
6216,270,Não usa mais,2023-06-15
6217,97,Pouco conteúdo,2024-11-24
6218,11,Problemas técnicos,2025-05-20
6219,566,Não usa mais,2025-04-21
6220,807,Problemas técnicos,2025-04-04
6221,341,Problemas técnicos,2023-12-31
6222,734,Problemas técnicos,2024-11-06
6223,240,Pouco conteúdo,2022-10-25
6224,77,Não usa mais,2024-07-27
6225,347,Muito caro,2024-08-23
6226,154,Problemas técnicos,2024-05-30
6227,99,Pouco conteúdo,2025-03-21
6228,984,Problemas técnicos,2025-01-21
6229,233,Muito caro,2023-10-24
6230,726,Pouco conteúdo,2024-10-21
6231,571,Muito caro,2023-03-14
6232,425,Problemas técnicos,2023-10-06
6233,107,Pouco conteúdo,2024-03-25
6234,154,Muito caro,2022-08-13
6235,573,Pouco conteúdo,2024-03-04
6236,335,Pouco conteúdo,2023-08-28
6237,429,Muito caro,2025-04-21
6238,751,Não usa mais,2023-05-02
6239,470,Problemas técnicos,2024-06-25
6240,405,Muito caro,2024-10-02
6241,171,Problemas técnicos,2025-01-30
6242,106,Problemas técnicos,2023-02-11
6243,934,Muito caro,2023-03-23
6244,665,Muito caro,2024-01-12
6245,831,Não usa mais,2023-06-16
6246,269,Não usa mais,2024-02-15
6247,494,Problemas técnicos,2025-05-15
6248,32,Problemas técnicos,2025-06-03
6249,765,Não usa mais,2023-03-09
6250,312,Não usa mais,2022-06-29
6251,228,Não usa mais,2023-02-18
6252,781,Muito caro,2023-05-07
6253,387,Problemas técnicos,2022-06-16
6254,572,Problemas técnicos,2024-12-11
6255,742,Pouco conteúdo,2023-07-16
6256,538,Problemas técnicos,2024-07-11
6257,44,Pouco conteúdo,2024-08-23
6258,243,Muito caro,2023-11-23
6259,611,Não usa mais,2024-04-22
6260,763,Pouco conteúdo,2024-12-07
6261,160,Problemas técnicos,2025-04-26
6262,773,Muito caro,2022-07-20
6263,588,Problemas técnicos,2022-12-16
6264,842,Muito caro,2023-09-09
6265,758,Pouco conteúdo,2022-10-11
6266,465,Muito caro,2023-05-22
6267,498,Muito caro,2023-08-14
6268,342,Muito caro,2023-02-01
6269,966,Problemas técnicos,2023-08-06
6270,934,Não usa mais,2022-11-16
6271,667,Não usa mais,2024-09-21
6272,860,Problemas técnicos,2023-07-06
6273,830,Problemas técnicos,2022-10-07
6274,633,Pouco conteúdo,2023-07-08
6275,730,Pouco conteúdo,2023-09-18
6276,575,Pouco conteúdo,2024-02-29
6277,856,Muito caro,2025-03-29
6278,645,Pouco conteúdo,2023-04-08
6279,62,Problemas técnicos,2024-11-22
6280,442,Problemas técnicos,2024-12-30
6281,344,Problemas técnicos,2022-10-10
6282,55,Pouco conteúdo,2025-03-18
6283,757,Não usa mais,2023-07-05
6284,417,Muito caro,2024-03-08
6285,538,Pouco conteúdo,2024-01-14
6286,320,Problemas técnicos,2024-08-12
6287,586,Não usa mais,2023-06-04
6288,417,Pouco conteúdo,2024-06-06
6289,198,Pouco conteúdo,2022-10-18
6290,171,Muito caro,2025-03-03
6291,314,Muito caro,2022-12-14
6292,784,Não usa mais,2023-12-24
6293,338,Não usa mais,2024-02-24
6294,373,Problemas técnicos,2023-04-04
6295,421,Muito caro,2022-07-07
6296,994,Muito caro,2025-03-12
6297,820,Não usa mais,2024-09-02
6298,741,Não usa mais,2022-07-09
6299,404,Não usa mais,2024-07-02
6300,119,Muito caro,2023-11-29
6301,285,Não usa mais,2022-12-22
6302,763,Problemas técnicos,2022-09-19
6303,774,Muito caro,2022-06-14
6304,196,Muito caro,2024-08-13
6305,934,Muito caro,2023-08-07
6306,625,Problemas técnicos,2025-03-19
6307,656,Pouco conteúdo,2024-12-16
6308,337,Pouco conteúdo,2024-11-21
6309,711,Problemas técnicos,2022-09-01
6310,84,Muito caro,2023-02-18
6311,363,Não usa mais,2023-08-26
6312,747,Muito caro,2023-06-18
6313,305,Problemas técnicos,2022-12-05
6314,12,Muito caro,2022-09-11
6315,315,Pouco conteúdo,2024-06-23
6316,525,Não usa mais,2023-11-22
6317,823,Muito caro,2025-02-14
6318,289,Não usa mais,2023-02-06
6319,559,Pouco conteúdo,2024-06-21
6320,783,Pouco conteúdo,2024-05-15
6321,279,Pouco conteúdo,2023-07-28
6322,766,Problemas técnicos,2024-04-20
6323,652,Não usa mais,2024-02-27
6324,422,Pouco conteúdo,2025-01-30
6325,369,Não usa mais,2024-02-03
6326,383,Problemas técnicos,2023-05-02
6327,744,Pouco conteúdo,2023-02-11
6328,673,Muito caro,2025-01-29
6329,279,Problemas técnicos,2023-12-19
6330,977,Não usa mais,2023-05-06
6331,984,Problemas técnicos,2024-09-10
6332,885,Problemas técnicos,2024-03-06
6333,233,Problemas técnicos,2024-03-16
6334,231,Muito caro,2023-03-12
6335,409,Problemas técnicos,2023-07-27
6336,408,Problemas técnicos,2024-07-14
6337,878,Pouco conteúdo,2024-06-06
6338,314,Problemas técnicos,2023-01-22
6339,699,Não usa mais,2024-05-09
6340,286,Pouco conteúdo,2023-01-30
6341,754,Problemas técnicos,2022-07-29
6342,594,Pouco conteúdo,2022-10-30
6343,977,Não usa mais,2022-10-21
6344,555,Pouco conteúdo,2025-04-17
6345,753,Muito caro,2025-01-22
6346,209,Não usa mais,2023-01-07
6347,962,Muito caro,2022-06-22
6348,708,Não usa mais,2023-02-04
6349,484,Muito caro,2023-08-22
6350,259,Muito caro,2022-08-06
6351,122,Problemas técnicos,2024-12-20
6352,970,Não usa mais,2023-09-10
6353,290,Não usa mais,2024-07-18
6354,822,Pouco conteúdo,2023-04-10
6355,82,Não usa mais,2022-09-18
6356,700,Não usa mais,2023-08-19
6357,24,Muito caro,2023-01-16
6358,825,Não usa mais,2022-08-16
6359,992,Problemas técnicos,2024-02-28
6360,744,Muito caro,2023-02-16
6361,274,Muito caro,2024-02-04
6362,686,Muito caro,2025-01-15
6363,36,Pouco conteúdo,2024-06-10
6364,327,Problemas técnicos,2024-11-22
6365,558,Pouco conteúdo,2022-09-04
6366,242,Não usa mais,2024-03-06
6367,701,Não usa mais,2023-07-23
6368,158,Problemas técnicos,2022-06-15
6369,321,Problemas técnicos,2023-11-21
6370,631,Não usa mais,2024-05-26
6371,784,Pouco conteúdo,2024-07-19
6372,242,Pouco conteúdo,2025-03-04
6373,656,Problemas técnicos,2022-08-03
6374,534,Pouco conteúdo,2025-05-10
6375,689,Muito caro,2023-01-16
6376,598,Pouco conteúdo,2022-08-14
6377,864,Muito caro,2022-07-28
6378,732,Problemas técnicos,2023-10-26
6379,975,Problemas técnicos,2023-01-04
6380,390,Problemas técnicos,2023-04-14
6381,565,Não usa mais,2024-12-16
6382,151,Muito caro,2022-08-12
6383,833,Problemas técnicos,2022-12-24
6384,577,Não usa mais,2024-12-24
6385,102,Muito caro,2023-08-06
6386,526,Pouco conteúdo,2023-04-30
6387,418,Problemas técnicos,2022-10-10
6388,676,Não usa mais,2024-08-24
6389,67,Muito caro,2022-08-26
6390,591,Não usa mais,2022-11-15
6391,202,Não usa mais,2024-01-18
6392,732,Não usa mais,2025-05-30
6393,35,Muito caro,2023-12-02
6394,30,Pouco conteúdo,2023-05-14
6395,246,Problemas técnicos,2024-11-22
6396,771,Não usa mais,2023-01-22
6397,397,Problemas técnicos,2022-12-09
6398,727,Muito caro,2024-01-11
6399,276,Problemas técnicos,2023-03-01
6400,160,Muito caro,2023-09-25
6401,7,Problemas técnicos,2025-05-12
6402,971,Muito caro,2023-07-25
6403,895,Muito caro,2024-05-29
6404,908,Pouco conteúdo,2024-10-07
6405,617,Muito caro,2022-06-19
6406,151,Problemas técnicos,2022-11-28
6407,868,Pouco conteúdo,2024-02-16
6408,261,Problemas técnicos,2023-07-11
6409,916,Pouco conteúdo,2023-04-06
6410,646,Pouco conteúdo,2022-06-14
6411,128,Não usa mais,2023-11-01
6412,881,Problemas técnicos,2022-08-01
6413,689,Não usa mais,2022-10-07
6414,380,Pouco conteúdo,2024-10-30
6415,50,Problemas técnicos,2024-07-01
6416,924,Problemas técnicos,2023-05-17
6417,878,Não usa mais,2024-05-21
6418,411,Problemas técnicos,2022-10-18
6419,111,Problemas técnicos,2024-10-11
6420,644,Não usa mais,2024-10-28
6421,890,Muito caro,2023-01-25
6422,965,Muito caro,2023-12-06
6423,643,Problemas técnicos,2024-06-26
6424,233,Problemas técnicos,2024-10-13
6425,282,Não usa mais,2022-10-10
6426,205,Muito caro,2024-05-10
6427,901,Não usa mais,2022-12-18
6428,453,Pouco conteúdo,2024-04-30
